architecture,family,sid,budget,clean_effective_observability,adaptive_capacity,attack_channels,abstention,confidence
witness-hardened,model_defect,adapt-witness-hardened-model_defect-6,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-6,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-6,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-7,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-7,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-7,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-7,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-8,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-8,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-8,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-8,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-9,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-9,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-9,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-9,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-10,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-10,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-10,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-10,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-11,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-11,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-11,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-11,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-0,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-0,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-0,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-0,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-1,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-1,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-1,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-1,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-2,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-2,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-2,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-2,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-3,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-3,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-3,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-3,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-4,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-4,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-4,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-4,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-5,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-5,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-5,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-5,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-6,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-6,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-6,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-6,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-7,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-7,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-7,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-7,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-8,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-8,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-8,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-8,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-9,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-9,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-9,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-9,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-10,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-10,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-10,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-10,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-11,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-11,1,0.9999999999117192,0.9999999999102458,policy,0,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-11,2,0.9999999999117192,0.0,policy|receipt,1,0.9999999999938958
witness-hardened,policy_defect,adapt-witness-hardened-policy_defect-11,3,0.9999999999117192,0.0,action|policy|receipt,1,0.9954406430854041
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-0,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-0,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-0,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-0,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-1,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-1,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-1,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-1,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-2,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-2,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-2,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-2,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-3,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-3,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-3,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-3,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-4,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-4,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-4,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-4,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-5,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-5,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-5,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-5,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-6,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-6,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-6,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-6,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-7,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-7,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-7,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-7,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-8,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-8,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-8,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-8,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-9,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-9,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-9,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-9,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-10,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-10,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-10,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-10,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-11,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-11,1,0.9999999999117194,0.9999999935038029,action,0,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-11,2,0.9999999999117194,0.0,action|receipt,1,0.9999999994517521
witness-hardened,cloud_defect,adapt-witness-hardened-cloud_defect-11,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-0,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-0,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-0,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-0,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-1,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-1,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-1,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-1,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-2,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-2,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-2,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-2,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-3,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-3,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-3,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-3,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-4,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-4,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-4,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-4,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-5,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-5,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-5,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-5,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-6,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-6,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-6,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-6,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-7,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-7,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-7,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-7,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-8,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-8,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-8,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-8,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-9,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-9,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-9,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-9,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-10,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-10,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-10,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-10,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,human_override,adapt-witness-hardened-human_override-11,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,human_override,adapt-witness-hardened-human_override-11,1,0.9999999999117193,0.9999999977152577,intervention,0,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-11,2,0.9999999999117193,0.0,intervention|receipt,1,0.999999999811259
witness-hardened,human_override,adapt-witness-hardened-human_override-11,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.970703293355402
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-0,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-0,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-0,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-0,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-1,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-1,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-1,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-1,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-2,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-2,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-2,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-2,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-3,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-3,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-3,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-3,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-4,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-4,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-4,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-4,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-5,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-5,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-5,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-5,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-6,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-6,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-6,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-6,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-7,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-7,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-7,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-7,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-8,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-8,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-8,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-8,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-9,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-9,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-9,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-9,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-10,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-10,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-10,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-10,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-11,0,0.999981999464098,0.999981999464098,,0,0.9999974783402424
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-11,1,0.999981999464098,0.9723906560242629,action,0,0.9904926465415971
